p,t,maximizing_S_count,affine_orbit_count,normalized_models_enumerated,additive_energy_p25,additive_energy_p50,additive_energy_p75,additive_energy_p99,energy_distribution_complete,proven,search_method
353,37,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,38,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,39,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,40,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,41,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,42,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,43,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,44,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,45,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,46,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,47,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,48,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,49,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,50,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,51,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,52,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,53,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,54,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,55,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,56,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,57,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,58,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,59,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,60,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,61,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,62,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,63,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,64,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,65,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,66,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,67,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,68,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,69,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,70,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,71,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,72,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,73,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,74,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,75,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,76,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,77,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,78,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,79,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,80,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,81,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,82,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,83,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,84,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,85,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,86,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,87,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,88,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,89,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,90,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,91,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,92,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,93,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,94,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,95,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,96,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,97,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,98,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,99,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,100,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,101,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,102,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,103,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,104,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,105,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,106,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,107,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,108,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,109,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,110,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,111,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,112,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,113,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,114,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,115,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,116,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,117,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,118,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,119,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,120,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,121,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,122,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,123,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,124,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,125,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,126,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,127,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,128,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,129,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,130,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,131,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,132,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,133,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,134,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,135,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,136,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,137,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,138,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,139,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,140,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,141,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,142,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,143,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,144,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,145,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,146,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,147,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,148,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,149,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,150,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,151,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,152,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,153,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,154,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,155,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,156,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,157,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,158,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,159,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,160,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,161,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,162,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,163,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,164,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,165,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,166,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,167,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,168,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,169,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,170,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,171,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,172,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,173,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,174,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,175,1,,67,3634576,3634576,3634576,3634576,false,false,constructive_bruteforce
353,176,67,,67,2732640,2733420,2734344,3634576,false,false,constructive_bruteforce
359,1,67,,67,2874867,2875567,2876131,3823619,false,false,constructive_bruteforce
359,2,1,,67,2876127,2876127,2876127,2876127,false,false,constructive_bruteforce
359,3,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,4,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,5,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,6,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,7,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,8,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,9,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,10,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,11,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,12,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,13,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,14,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,15,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,16,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,17,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,18,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,19,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,20,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,21,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,22,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,23,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,24,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,25,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,26,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,27,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,28,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,29,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,30,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,31,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,32,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,33,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,34,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,35,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,36,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,37,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,38,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,39,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,40,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,41,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,42,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,43,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,44,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,45,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,46,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,47,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,48,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,49,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,50,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
359,51,1,,67,3823619,3823619,3823619,3823619,false,false,constructive_bruteforce
